count,department_name,intercept,Friday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,January,March,May
59,City of Fort Myers Fire Department,1,0,0,1,0,0,0,0,0,1,0
112,City of Saint Paul Fire Department,1,0,0,1,0,0,0,0,0,1,0
7,Torrington Fire Department,1,0,0,1,0,0,0,0,0,1,0
15,Kingston Fire and Rescue,1,0,0,1,0,0,0,0,0,1,0
1,Sheridan Fire Department,1,0,0,1,0,0,0,0,0,1,0
9,Noblesville Fire Department,1,0,0,1,0,0,0,0,0,1,0
56,Starwest Tech RMZ,1,0,0,1,0,0,0,0,0,1,0
82,Newport News Fire Department,1,0,0,1,0,0,0,0,0,1,0
79,Ontario Fire Department,1,0,0,1,0,0,0,0,0,1,0
34,New Rochelle Fire Department,1,0,0,1,0,0,0,0,0,1,0
32,Coral Gables Fire and Rescue Department,1,0,0,1,0,0,0,0,0,1,0
448,Orange County Fire Rescue Department,1,0,0,1,0,0,0,0,0,1,0
16,Delaware Fire Department,1,0,0,1,0,0,0,0,0,1,0
67,The Villages Public Safety Department,1,0,0,1,0,0,0,0,0,1,0
1,Cicero Fire Department,1,0,0,1,0,0,0,0,0,1,0
169,Orlando Fire Department,1,0,0,1,0,0,0,0,0,1,0
679,Miami-Dade Fire Rescue Department,1,0,0,1,0,0,0,0,0,1,0
176,Mesa Fire and Medical Department,1,0,0,1,0,0,0,0,0,1,0
11,City of Fairfax Fire Department,1,0,0,1,0,0,0,0,0,1,0
659,Clark County Fire Department,1,0,0,1,0,0,0,0,0,1,0
45,Delray Beach Fire-Rescue Department,1,0,0,1,0,0,0,0,0,1,0
14,St Louis Park Fire Department,1,0,0,1,0,0,0,0,0,1,0
72,Pasco Fire Department,1,0,0,1,0,0,0,0,0,1,0
76,West Palm Beach Fire Department,1,0,0,1,0,0,0,0,0,1,0
4,Toms River Fire District 1,1,0,0,1,0,0,0,0,0,1,0
45,Loudoun County Fire Rescue and EMS,1,0,0,1,0,0,0,0,0,1,0
12,Plainfield Fire Protection District,1,0,0,1,0,0,0,0,0,1,0
957,Los Angeles County Fire Department,1,0,0,1,0,0,0,0,0,1,0
5,Southern Platte Fire Protection District,1,0,0,1,0,0,0,0,0,1,0
6,City of Westfield Fire Department,1,0,0,1,0,0,0,0,0,1,0
112,Lexington Fire Department,1,0,0,1,0,0,0,0,0,1,0
18,Carmel Fire Department,1,0,0,1,0,0,0,0,0,1,0
72,Richland Fire and Emergency Services,1,0,0,1,0,0,0,0,0,1,0
31,South Adams County Fire Protection District,1,0,0,1,0,0,0,0,0,1,0
43,Cosumnes Community Services District Fire Department,1,0,0,1,0,0,0,0,0,1,0
335,Memphis Division of Fire Services,1,0,0,1,0,0,0,0,0,1,0
68,Alexandria Fire Department,1,0,0,1,0,0,0,0,0,1,0
12,Beavercreek Township Fire Department,1,0,0,1,0,0,0,0,0,1,0
270,Anne Arundel County Fire Department,1,0,0,1,0,0,0,0,0,1,0
36,Bellevue Fire Department,1,0,0,1,0,0,0,0,0,1,0
179,Boston Fire Department,1,0,0,1,0,0,0,0,0,1,0
217,Albuquerque Fire Rescue,1,0,0,1,0,0,0,0,0,1,0
134,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,1,0,0,0,0,0,1,0
48,Adams County Fire Protection District,1,0,0,1,0,0,0,0,0,1,0
4,Torrington Fire Department,1,0,0,0,0,0,0,0,0,1,0
271,Sacramento Metropolitan Fire District,1,0,0,0,0,0,0,0,0,1,0
48,Delray Beach Fire-Rescue Department,1,0,0,0,0,0,0,0,0,1,0
5,Southern Platte Fire Protection District,1,0,0,0,0,0,0,0,0,1,0
30,Jackson County Fire District 3,1,0,0,0,0,0,0,0,0,1,0
23,Riviera Beach Fire Rescue,1,0,0,0,0,0,0,0,0,1,0
56,Cosumnes Community Services District Fire Department,1,0,0,0,0,0,0,0,0,1,0
89,West Palm Beach Fire Department,1,0,0,0,0,0,0,0,0,1,0
1,Jackson Township Fire Department,1,0,0,0,0,0,0,0,0,1,0
89,Newport News Fire Department,1,0,0,0,0,0,0,0,0,1,0
66,City of Roseville Fire Department,1,0,0,0,0,0,0,0,0,1,0
115,Richmond Fire and Emergency Services,1,0,0,0,0,0,0,0,0,1,0
126,Ontario Fire Department,1,0,0,0,0,0,0,0,0,1,0
41,New Rochelle Fire Department,1,0,0,0,0,0,0,0,0,1,0
63,Hall County Fire Services,1,0,0,0,0,0,0,0,0,1,0
1093,Los Angeles County Fire Department,1,0,0,0,0,0,0,0,0,1,0
19,Fishers Fire and Emergency Services,1,0,0,0,0,0,0,0,0,1,0
390,Memphis Division of Fire Services,1,0,0,0,0,0,0,0,0,1,0
60,Pasco Fire Department,1,0,0,0,0,0,0,0,0,1,0
700,Clark County Fire Department,1,0,0,0,0,0,0,0,0,1,0
255,Anne Arundel County Fire Department,1,0,0,0,0,0,0,0,0,1,0
12,City of Westfield Fire Department,1,0,0,0,0,0,0,0,0,1,0
171,Orlando Fire Department,1,0,0,0,0,0,0,0,0,1,0
75,City of Fort Myers Fire Department,1,0,0,0,0,0,0,0,0,1,0
221,Mesa Fire and Medical Department,1,0,0,0,0,0,0,0,0,1,0
562,Orange County Fire Rescue Department,1,0,0,0,0,0,0,0,0,1,0
35,East Pierce Fire and Rescue,1,0,0,0,0,0,0,0,0,1,0
30,Coral Gables Fire and Rescue Department,1,0,0,0,0,0,0,0,0,1,0
74,Starwest Tech RMZ,1,0,0,0,0,0,0,0,0,1,0
15,Beavercreek Township Fire Department,1,0,0,0,0,0,0,0,0,1,0
1,Cicero Fire Department,1,0,0,0,0,0,0,0,0,1,0
42,Northwest Fire District,1,0,0,0,0,0,0,0,0,1,0
60,Richland Fire and Emergency Services,1,0,0,0,0,0,0,0,0,1,0
18,Carmel Fire Department,1,0,0,0,0,0,0,0,0,1,0
21,Delaware Fire Department,1,0,0,0,0,0,0,0,0,1,0
207,Boston Fire Department,1,0,0,0,0,0,0,0,0,1,0
18,City of Fairfax Fire Department,1,0,0,0,0,0,0,0,0,1,0
18,St Louis Park Fire Department,1,0,0,0,0,0,0,0,0,1,0
258,Tucson Fire Department,1,0,0,0,0,0,0,0,0,1,0
15,Noblesville Fire Department,1,0,0,0,0,0,0,0,0,1,0
24,Rogers Fire Department,1,0,0,0,0,0,0,0,0,1,0
17,Plainfield Fire Protection District,1,0,0,0,0,0,0,0,0,1,0
63,Golder Ranch Fire District,1,0,0,0,0,0,0,0,0,1,0
30,Jersey City Fire Department,1,0,0,0,0,0,0,0,0,1,0
735,Miami-Dade Fire Rescue Department,1,0,0,0,0,0,0,0,0,1,0
113,West Metro Fire Rescue,1,0,0,0,0,0,0,0,0,1,0
34,South Adams County Fire Protection District,1,0,0,0,0,0,0,0,0,1,0
5,Toms River Fire District 1,1,0,0,0,0,0,0,0,0,1,0
59,Adams County Fire Protection District,1,0,0,0,0,0,0,0,0,1,0
2,Sheridan Fire Department,1,0,0,0,0,0,0,0,0,1,0
139,Lexington Fire Department,1,0,0,0,0,0,0,0,0,1,0
11,Kingston Fire and Rescue,1,0,0,0,0,0,0,0,0,1,0
127,City of Saint Paul Fire Department,1,0,0,0,0,0,0,0,0,1,0
49,Alexandria Fire Department,1,0,0,0,0,0,0,0,0,1,0
133,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,0,0,0,0,0,1,0
62,Loudoun County Fire Rescue and EMS,1,0,0,0,0,0,0,0,0,1,0
45,Bellevue Fire Department,1,0,0,0,0,0,0,0,0,1,0
234,Albuquerque Fire Rescue,1,0,0,0,0,0,0,0,0,1,0
83,The Villages Public Safety Department,1,0,0,0,0,0,0,0,0,1,0
447,San Francisco Fire Department,1,0,0,0,0,0,0,0,0,1,0
197,Mesa Fire and Medical Department,1,0,0,0,0,1,0,0,0,1,0
26,Jackson County Fire District 3,1,0,0,0,0,1,0,0,0,1,0
194,Tucson Fire Department,1,0,0,0,0,1,0,0,0,1,0
147,City of Saint Paul Fire Department,1,0,0,0,0,1,0,0,0,1,0
611,Clark County Fire Department,1,0,0,0,0,1,0,0,0,1,0
24,Beavercreek Township Fire Department,1,0,0,0,0,1,0,0,0,1,0
267,Sacramento Metropolitan Fire District,1,0,0,0,0,1,0,0,0,1,0
1,Simsbury Volunteer Fire Department,1,0,0,0,0,1,0,0,0,1,0
19,Carmel Fire Department,1,0,0,0,0,1,0,0,0,1,0
77,Richland Fire and Emergency Services,1,0,0,0,0,1,0,0,0,1,0
23,St Louis Park Fire Department,1,0,0,0,0,1,0,0,0,1,0
32,Jersey City Fire Department,1,0,0,0,0,1,0,0,0,1,0
60,Alexandria Fire Department,1,0,0,0,0,1,0,0,0,1,0
424,San Francisco Fire Department,1,0,0,0,0,1,0,0,0,1,0
59,Loudoun County Fire Rescue and EMS,1,0,0,0,0,1,0,0,0,1,0
1,Sheridan Fire Department,1,0,0,0,0,1,0,0,0,1,0
37,Northwest Fire District,1,0,0,0,0,1,0,0,0,1,0
129,West Metro Fire Rescue,1,0,0,0,0,1,0,0,0,1,0
43,Bellevue Fire Department,1,0,0,0,0,1,0,0,0,1,0
116,Richmond Fire and Emergency Services,1,0,0,0,0,1,0,0,0,1,0
1144,Los Angeles County Fire Department,1,0,0,0,0,1,0,0,0,1,0
17,Coral Gables Fire and Rescue Department,1,0,0,0,0,1,0,0,0,1,0
375,Memphis Division of Fire Services,1,0,0,0,0,1,0,0,0,1,0
4,Fairmount Fire Protection District,1,0,0,0,0,1,0,0,0,1,0
159,Orlando Fire Department,1,0,0,0,0,1,0,0,0,1,0
556,Orange County Fire Rescue Department,1,0,0,0,0,1,0,0,0,1,0
62,Starwest Tech RMZ,1,0,0,0,0,1,0,0,0,1,0
93,Ontario Fire Department,1,0,0,0,0,1,0,0,0,1,0
61,Delray Beach Fire-Rescue Department,1,0,0,0,0,1,0,0,0,1,0
5,Southern Platte Fire Protection District,1,0,0,0,0,1,0,0,0,1,0
12,Plainfield Fire Protection District,1,0,0,0,0,1,0,0,0,1,0
35,Golder Ranch Fire District,1,0,0,0,0,1,0,0,0,1,0
39,East Pierce Fire and Rescue,1,0,0,0,0,1,0,0,0,1,0
54,City of Fort Myers Fire Department,1,0,0,0,0,1,0,0,0,1,0
94,Newport News Fire Department,1,0,0,0,0,1,0,0,0,1,0
31,South Adams County Fire Protection District,1,0,0,0,0,1,0,0,0,1,0
159,Lexington Fire Department,1,0,0,0,0,1,0,0,0,1,0
9,City of Westfield Fire Department,1,0,0,0,0,1,0,0,0,1,0
106,The Villages Public Safety Department,1,0,0,0,0,1,0,0,0,1,0
77,Pasco Fire Department,1,0,0,0,0,1,0,0,0,1,0
5,Toms River Fire District 1,1,0,0,0,0,1,0,0,0,1,0
9,Kingston Fire and Rescue,1,0,0,0,0,1,0,0,0,1,0
79,Hall County Fire Services,1,0,0,0,0,1,0,0,0,1,0
28,New Rochelle Fire Department,1,0,0,0,0,1,0,0,0,1,0
246,Anne Arundel County Fire Department,1,0,0,0,0,1,0,0,0,1,0
44,City of Roseville Fire Department,1,0,0,0,0,1,0,0,0,1,0
21,Riviera Beach Fire Rescue,1,0,0,0,0,1,0,0,0,1,0
4,Torrington Fire Department,1,0,0,0,0,1,0,0,0,1,0
194,Boston Fire Department,1,0,0,0,0,1,0,0,0,1,0
16,Delaware Fire Department,1,0,0,0,0,1,0,0,0,1,0
23,Rogers Fire Department,1,0,0,0,0,1,0,0,0,1,0
699,Miami-Dade Fire Rescue Department,1,0,0,0,0,1,0,0,0,1,0
1,Cicero Fire Department,1,0,0,0,0,1,0,0,0,1,0
52,Adams County Fire Protection District,1,0,0,0,0,1,0,0,0,1,0
46,Cosumnes Community Services District Fire Department,1,0,0,0,0,1,0,0,0,1,0
68,West Palm Beach Fire Department,1,0,0,0,0,1,0,0,0,1,0
24,Fishers Fire and Emergency Services,1,0,0,0,0,1,0,0,0,1,0
246,Albuquerque Fire Rescue,1,0,0,0,0,1,0,0,0,1,0
20,Noblesville Fire Department,1,0,0,0,0,1,0,0,0,1,0
17,City of Fairfax Fire Department,1,0,0,0,0,1,0,0,0,1,0
141,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,0,1,0,0,0,1,0
55,Loudoun County Fire Rescue and EMS,1,0,0,0,0,0,1,0,0,1,0
1,Sheridan Fire Department,1,0,0,0,0,0,1,0,0,1,0
198,Albuquerque Fire Rescue,1,0,0,0,0,0,1,0,0,1,0
93,Pasco Fire Department,1,0,0,0,0,0,1,0,0,1,0
67,Ontario Fire Department,1,0,0,0,0,0,1,0,0,1,0
1,Toms River Fire District 1,1,0,0,0,0,0,1,0,0,1,0
103,The Villages Public Safety Department,1,0,0,0,0,0,1,0,0,1,0
40,Jersey City Fire Department,1,0,0,0,0,0,1,0,0,1,0
16,St Louis Park Fire Department,1,0,0,0,0,0,1,0,0,1,0
18,Noblesville Fire Department,1,0,0,0,0,0,1,0,0,1,0
93,Richland Fire and Emergency Services,1,0,0,0,0,0,1,0,0,1,0
21,Carmel Fire Department,1,0,0,0,0,0,1,0,0,1,0
23,City of Fairfax Fire Department,1,0,0,0,0,0,1,0,0,1,0
19,Delaware Fire Department,1,0,0,0,0,0,1,0,0,1,0
145,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,0,0,1,0,0,1,0
32,Golder Ranch Fire District,1,0,0,0,0,0,1,0,0,1,0
108,Richmond Fire and Emergency Services,1,0,0,0,0,0,1,0,0,1,0
59,Starwest Tech RMZ,1,0,0,0,0,0,1,0,0,1,0
23,Rogers Fire Department,1,0,0,0,0,0,1,0,0,1,0
29,Jackson County Fire District 3,1,0,0,0,0,0,1,0,0,1,0
227,Tucson Fire Department,1,0,0,0,0,0,1,0,0,1,0
49,Delray Beach Fire-Rescue Department,1,0,0,0,0,0,1,0,0,1,0
181,City of Saint Paul Fire Department,1,0,0,0,0,0,1,0,0,1,0
208,Mesa Fire and Medical Department,1,0,0,0,0,0,1,0,0,1,0
13,Fishers Fire and Emergency Services,1,0,0,0,0,0,1,0,0,1,0
4,Torrington Fire Department,1,0,0,0,0,0,1,0,0,1,0
2,Cicero Fire Department,1,0,0,0,0,0,1,0,0,1,0
15,Beavercreek Township Fire Department,1,0,0,0,0,0,1,0,0,1,0
1,Simsbury Volunteer Fire Department,1,0,0,0,0,0,1,0,0,1,0
59,City of Fort Myers Fire Department,1,0,0,0,0,0,1,0,0,1,0
83,Newport News Fire Department,1,0,0,0,0,0,1,0,0,1,0
594,Orange County Fire Rescue Department,1,0,0,0,0,0,1,0,0,1,0
9,City of Westfield Fire Department,1,0,0,0,0,0,1,0,0,1,0
27,East Pierce Fire and Rescue,1,0,0,0,0,0,1,0,0,1,0
21,Coral Gables Fire and Rescue Department,1,0,0,0,0,0,1,0,0,1,0
68,Hall County Fire Services,1,0,0,0,0,0,1,0,0,1,0
22,New Rochelle Fire Department,1,0,0,0,0,0,1,0,0,1,0
8,Southern Platte Fire Protection District,1,0,0,0,0,0,1,0,0,1,0
260,Sacramento Metropolitan Fire District,1,0,0,0,0,0,1,0,0,1,0
193,Boston Fire Department,1,0,0,0,0,0,1,0,0,1,0
25,Riviera Beach Fire Rescue,1,0,0,0,0,0,1,0,0,1,0
45,Bellevue Fire Department,1,0,0,0,0,0,1,0,0,1,0
61,Cosumnes Community Services District Fire Department,1,0,0,0,0,0,1,0,0,1,0
2,Jackson Township Fire Department,1,0,0,0,0,0,1,0,0,1,0
447,Memphis Division of Fire Services,1,0,0,0,0,0,1,0,0,1,0
653,Miami-Dade Fire Rescue Department,1,0,0,0,0,0,1,0,0,1,0
41,Northwest Fire District,1,0,0,0,0,0,1,0,0,1,0
13,Kingston Fire and Rescue,1,0,0,0,0,0,1,0,0,1,0
78,West Palm Beach Fire Department,1,0,0,0,0,0,1,0,0,1,0
51,City of Roseville Fire Department,1,0,0,0,0,0,1,0,0,1,0
14,Plainfield Fire Protection District,1,0,0,0,0,0,1,0,0,1,0
51,Alexandria Fire Department,1,0,0,0,0,0,1,0,0,1,0
1062,Los Angeles County Fire Department,1,0,0,0,0,0,1,0,0,1,0
172,Orlando Fire Department,1,0,0,0,0,0,1,0,0,1,0
250,Anne Arundel County Fire Department,1,0,0,0,0,0,1,0,0,1,0
442,San Francisco Fire Department,1,0,0,0,0,0,1,0,0,1,0
160,Lexington Fire Department,1,0,0,0,0,0,1,0,0,1,0
595,Clark County Fire Department,1,0,0,0,0,0,1,0,0,1,0
613,Orange County Fire Rescue Department,1,0,0,0,1,0,0,0,0,1,0
64,Adams County Fire Protection District,1,0,0,0,1,0,0,0,0,1,0
669,Miami-Dade Fire Rescue Department,1,0,0,0,1,0,0,0,0,1,0
10,Kingston Fire and Rescue,1,0,0,0,1,0,0,0,0,1,0
248,Mesa Fire and Medical Department,1,0,0,0,1,0,0,0,0,1,0
18,Riviera Beach Fire Rescue,1,0,0,0,1,0,0,0,0,1,0
147,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,1,0,0,0,0,1,0
77,West Palm Beach Fire Department,1,0,0,0,1,0,0,0,0,1,0
31,South Adams County Fire Protection District,1,0,0,0,1,0,0,0,0,1,0
60,Starwest Tech RMZ,1,0,0,0,1,0,0,0,0,1,0
5,Fairmount Fire Protection District,1,0,0,0,1,0,0,0,0,1,0
231,Albuquerque Fire Rescue,1,0,0,0,1,0,0,0,0,1,0
16,City of Fairfax Fire Department,1,0,0,0,1,0,0,0,0,1,0
5,Southern Platte Fire Protection District,1,0,0,0,1,0,0,0,0,1,0
2,Sheridan Fire Department,1,0,0,0,1,0,0,0,0,1,0
24,New Rochelle Fire Department,1,0,0,0,1,0,0,0,0,1,0
9,Torrington Fire Department,1,0,0,0,1,0,0,0,0,1,0
3,Cicero Fire Department,1,0,0,0,1,0,0,0,0,1,0
62,Loudoun County Fire Rescue and EMS,1,0,0,0,1,0,0,0,0,1,0
14,Fishers Fire and Emergency Services,1,0,0,0,1,0,0,0,0,1,0
59,Bellevue Fire Department,1,0,0,0,1,0,0,0,0,1,0
41,Golder Ranch Fire District,1,0,0,0,1,0,0,0,0,1,0
25,Rogers Fire Department,1,0,0,0,1,0,0,0,0,1,0
24,Jackson County Fire District 3,1,0,0,0,1,0,0,0,0,1,0
68,Pasco Fire Department,1,0,0,0,1,0,0,0,0,1,0
192,Lexington Fire Department,1,0,0,0,1,0,0,0,0,1,0
181,Boston Fire Department,1,0,0,0,1,0,0,0,0,1,0
430,Memphis Division of Fire Services,1,0,0,0,1,0,0,0,0,1,0
681,Clark County Fire Department,1,0,0,0,1,0,0,0,0,1,0
2,Toms River Fire District 1,1,0,0,0,1,0,0,0,0,1,0
93,The Villages Public Safety Department,1,0,0,0,1,0,0,0,0,1,0
57,City of Roseville Fire Department,1,0,0,0,1,0,0,0,0,1,0
186,Orlando Fire Department,1,0,0,0,1,0,0,0,0,1,0
80,Newport News Fire Department,1,0,0,0,1,0,0,0,0,1,0
228,Tucson Fire Department,1,0,0,0,1,0,0,0,0,1,0
259,Anne Arundel County Fire Department,1,0,0,0,1,0,0,0,0,1,0
19,Coral Gables Fire and Rescue Department,1,0,0,0,1,0,0,0,0,1,0
109,Ontario Fire Department,1,0,0,0,1,0,0,0,0,1,0
181,City of Saint Paul Fire Department,1,0,0,0,1,0,0,0,0,1,0
20,Beavercreek Township Fire Department,1,0,0,0,1,0,0,0,0,1,0
287,Sacramento Metropolitan Fire District,1,0,0,0,1,0,0,0,0,1,0
47,Cosumnes Community Services District Fire Department,1,0,0,0,1,0,0,0,0,1,0
112,Richmond Fire and Emergency Services,1,0,0,0,1,0,0,0,0,1,0
1,Wayne Township Volunteer Fire Department,1,0,0,0,1,0,0,0,0,1,0
1091,Los Angeles County Fire Department,1,0,0,0,1,0,0,0,0,1,0
22,Noblesville Fire Department,1,0,0,0,1,0,0,0,0,1,0
20,St Louis Park Fire Department,1,0,0,0,1,0,0,0,0,1,0
70,City of Fort Myers Fire Department,1,0,0,0,1,0,0,0,0,1,0
432,San Francisco Fire Department,1,0,0,0,1,0,0,0,0,1,0
26,East Pierce Fire and Rescue,1,0,0,0,1,0,0,0,0,1,0
48,Northwest Fire District,1,0,0,0,1,0,0,0,0,1,0
68,Richland Fire and Emergency Services,1,0,0,0,1,0,0,0,0,1,0
6,City of Westfield Fire Department,1,0,0,0,1,0,0,0,0,1,0
22,Plainfield Fire Protection District,1,0,0,0,1,0,0,0,0,1,0
32,Jersey City Fire Department,1,0,0,0,1,0,0,0,0,1,0
41,Delray Beach Fire-Rescue Department,1,0,0,0,1,0,0,0,0,1,0
16,Delaware Fire Department,1,0,0,0,1,0,0,0,0,1,0
80,Hall County Fire Services,1,0,0,0,1,0,0,0,0,1,0
39,Carmel Fire Department,1,0,0,0,1,0,0,0,0,1,0
67,Alexandria Fire Department,1,0,0,0,1,0,0,0,0,1,0
153,Broward County Sheriffs Office Department of Fire Rescue,1,1,0,0,0,0,0,0,0,1,0
640,Clark County Fire Department,1,1,0,0,0,0,0,0,0,1,0
228,Mesa Fire and Medical Department,1,1,0,0,0,0,0,0,0,1,0
25,Rogers Fire Department,1,1,0,0,0,0,0,0,0,1,0
43,Golder Ranch Fire District,1,1,0,0,0,0,0,0,0,1,0
67,Bellevue Fire Department,1,1,0,0,0,0,0,0,0,1,0
11,St Louis Park Fire Department,1,1,0,0,0,0,0,0,0,1,0
67,Adams County Fire Protection District,1,1,0,0,0,0,0,0,0,1,0
43,Northwest Fire District,1,1,0,0,0,0,0,0,0,1,0
2,Jackson Township Fire Department,1,1,0,0,0,0,0,0,0,1,0
680,Miami-Dade Fire Rescue Department,1,1,0,0,0,0,0,0,0,1,0
17,Noblesville Fire Department,1,1,0,0,0,0,0,0,0,1,0
57,Delray Beach Fire-Rescue Department,1,1,0,0,0,0,0,0,0,1,0
24,Riviera Beach Fire Rescue,1,1,0,0,0,0,0,0,0,1,0
77,Hall County Fire Services,1,1,0,0,0,0,0,0,0,1,0
150,City of Saint Paul Fire Department,1,1,0,0,0,0,0,0,0,1,0
60,City of Fort Myers Fire Department,1,1,0,0,0,0,0,0,0,1,0
66,Starwest Tech RMZ,1,1,0,0,0,0,0,0,0,1,0
272,Sacramento Metropolitan Fire District,1,1,0,0,0,0,0,0,0,1,0
1204,Los Angeles County Fire Department,1,1,0,0,0,0,0,0,0,1,0
283,Anne Arundel County Fire Department,1,1,0,0,0,0,0,0,0,1,0
22,Coral Gables Fire and Rescue Department,1,1,0,0,0,0,0,0,0,1,0
236,Boston Fire Department,1,1,0,0,0,0,0,0,0,1,0
25,Delaware Fire Department,1,1,0,0,0,0,0,0,0,1,0
393,Memphis Division of Fire Services,1,1,0,0,0,0,0,0,0,1,0
25,East Pierce Fire and Rescue,1,1,0,0,0,0,0,0,0,1,0
20,Jackson County Fire District 3,1,1,0,0,0,0,0,0,0,1,0
12,Plainfield Fire Protection District,1,1,0,0,0,0,0,0,0,1,0
41,Cosumnes Community Services District Fire Department,1,1,0,0,0,0,0,0,0,1,0
3,Toms River Fire District 1,1,1,0,0,0,0,0,0,0,1,0
17,Carmel Fire Department,1,1,0,0,0,0,0,0,0,1,0
134,Lexington Fire Department,1,1,0,0,0,0,0,0,0,1,0
4,Simsbury Volunteer Fire Department,1,1,0,0,0,0,0,0,0,1,0
21,Beavercreek Township Fire Department,1,1,0,0,0,0,0,0,0,1,0
98,Newport News Fire Department,1,1,0,0,0,0,0,0,0,1,0
86,Richland Fire and Emergency Services,1,1,0,0,0,0,0,0,0,1,0
36,City of Roseville Fire Department,1,1,0,0,0,0,0,0,0,1,0
88,West Palm Beach Fire Department,1,1,0,0,0,0,0,0,0,1,0
12,City of Westfield Fire Department,1,1,0,0,0,0,0,0,0,1,0
169,Orlando Fire Department,1,1,0,0,0,0,0,0,0,1,0
135,Richmond Fire and Emergency Services,1,1,0,0,0,0,0,0,0,1,0
101,Ontario Fire Department,1,1,0,0,0,0,0,0,0,1,0
91,The Villages Public Safety Department,1,1,0,0,0,0,0,0,0,1,0
251,Tucson Fire Department,1,1,0,0,0,0,0,0,0,1,0
430,San Francisco Fire Department,1,1,0,0,0,0,0,0,0,1,0
4,Southern Platte Fire Protection District,1,1,0,0,0,0,0,0,0,1,0
86,Pasco Fire Department,1,1,0,0,0,0,0,0,0,1,0
49,Jersey City Fire Department,1,1,0,0,0,0,0,0,0,1,0
11,Fishers Fire and Emergency Services,1,1,0,0,0,0,0,0,0,1,0
4,Sheridan Fire Department,1,1,0,0,0,0,0,0,0,1,0
3,Torrington Fire Department,1,1,0,0,0,0,0,0,0,1,0
6,Kingston Fire and Rescue,1,1,0,0,0,0,0,0,0,1,0
75,Alexandria Fire Department,1,1,0,0,0,0,0,0,0,1,0
30,New Rochelle Fire Department,1,1,0,0,0,0,0,0,0,1,0
198,Albuquerque Fire Rescue,1,1,0,0,0,0,0,0,0,1,0
5,Fairmount Fire Protection District,1,1,0,0,0,0,0,0,0,1,0
25,City of Fairfax Fire Department,1,1,0,0,0,0,0,0,0,1,0
100,West Metro Fire Rescue,1,1,0,0,0,0,0,0,0,1,0
63,Loudoun County Fire Rescue and EMS,1,1,0,0,0,0,0,0,0,1,0
27,Coral Gables Fire and Rescue Department,1,0,1,0,0,0,0,0,0,1,0
67,Newport News Fire Department,1,0,1,0,0,0,0,0,0,1,0
19,New Rochelle Fire Department,1,0,1,0,0,0,0,0,0,1,0
70,The Villages Public Safety Department,1,0,1,0,0,0,0,0,0,1,0
46,Cosumnes Community Services District Fire Department,1,0,1,0,0,0,0,0,0,1,0
12,City of Westfield Fire Department,1,0,1,0,0,0,0,0,0,1,0
21,City of Fairfax Fire Department,1,0,1,0,0,0,0,0,0,1,0
65,Richland Fire and Emergency Services,1,0,1,0,0,0,0,0,0,1,0
3,Sheridan Fire Department,1,0,1,0,0,0,0,0,0,1,0
58,Ontario Fire Department,1,0,1,0,0,0,0,0,0,1,0
174,Orlando Fire Department,1,0,1,0,0,0,0,0,0,1,0
126,Richmond Fire and Emergency Services,1,0,1,0,0,0,0,0,0,1,0
71,West Palm Beach Fire Department,1,0,1,0,0,0,0,0,0,1,0
243,Tucson Fire Department,1,0,1,0,0,0,0,0,0,1,0
2,Southern Platte Fire Protection District,1,0,1,0,0,0,0,0,0,1,0
12,Plainfield Fire Protection District,1,0,1,0,0,0,0,0,0,1,0
20,St Louis Park Fire Department,1,0,1,0,0,0,0,0,0,1,0
412,San Francisco Fire Department,1,0,1,0,0,0,0,0,0,1,0
11,Delaware Fire Department,1,0,1,0,0,0,0,0,0,1,0
243,Anne Arundel County Fire Department,1,0,1,0,0,0,0,0,0,1,0
54,Loudoun County Fire Rescue and EMS,1,0,1,0,0,0,0,0,0,1,0
3,Simsbury Volunteer Fire Department,1,0,1,0,0,0,0,0,0,1,0
17,Carmel Fire Department,1,0,1,0,0,0,0,0,0,1,0
456,Orange County Fire Rescue Department,1,0,1,0,0,0,0,0,0,1,0
17,Jackson County Fire District 3,1,0,1,0,0,0,0,0,0,1,0
4,Toms River Fire District 1,1,0,1,0,0,0,0,0,0,1,0
6,Kingston Fire and Rescue,1,0,1,0,0,0,0,0,0,1,0
159,Broward County Sheriffs Office Department of Fire Rescue,1,0,1,0,0,0,0,0,0,1,0
674,Clark County Fire Department,1,0,1,0,0,0,0,0,0,1,0
149,Lexington Fire Department,1,0,1,0,0,0,0,0,0,1,0
65,Pasco Fire Department,1,0,1,0,0,0,0,0,0,1,0
198,Boston Fire Department,1,0,1,0,0,0,0,0,0,1,0
5,Torrington Fire Department,1,0,1,0,0,0,0,0,0,1,0
401,Memphis Division of Fire Services,1,0,1,0,0,0,0,0,0,1,0
37,Jersey City Fire Department,1,0,1,0,0,0,0,0,0,1,0
64,Alexandria Fire Department,1,0,1,0,0,0,0,0,0,1,0
1152,Los Angeles County Fire Department,1,0,1,0,0,0,0,0,0,1,0
56,City of Fort Myers Fire Department,1,0,1,0,0,0,0,0,0,1,0
